,wind_area1_pct,wind_area2_pct,solar_area1_pct,solar_area2_pct,load_area1,load_area2,gen_dispatch_bias,total_re_pct,net_flow_proxy,inertia_proxy,stress_index,success,stable,severity,f_angle,f_freq,f_voltage,angle_sep_deg,freq_dev_hz,voltage_dip,sim_time,cluster,is_boundary,is_outlier,distance_to_center,PC1,PC2,PC3
0,0.028226043951444,0.1165611215602479,0.2791060515600664,0.1367269739782054,1.1093940504836264,0.7180274248544086,-0.0650708547764927,0.280310095524982,0.3704633096571269,0.927606417244154,0.4412573928387777,True,False,0.4706180743660648,0.3220321047900195,0.2414195243932724,0.996988563490948,57.96577886220351,0.4828390487865448,0.996988563490948,1.3020741939544678,1,True,False,3.535734942886997,-2.9794089857377846,-1.328397071803833,1.8356175498354048
1,0.382213935694723,0.0808718863673244,0.1774122105465783,0.0447219014818255,0.8092073893875452,0.9332756517399092,-0.0216170712099531,0.3426099670452256,-0.2963563582260164,0.7684570889689762,0.4004785620355637,True,False,0.8501374887022864,1.0,0.4034185674226833,0.9971313873864625,181.6302363997344,0.8068371348453667,0.9971313873864625,0.2809996604919433,4,False,False,2.25426469388063,1.99412554513376,1.108365576451474,-1.128971922946656
2,0.0085565858011726,0.0507727612782152,0.2935840614097381,0.0847021370579218,0.9173189149315084,0.8399143775509876,0.1426814341949359,0.2188077727735239,0.2411940593139778,0.970335326460306,0.3215478678184202,True,False,0.688960176913556,0.6276175691711691,0.5035226690737922,0.997082900238094,112.97116245081044,1.0070453381475843,0.997082900238094,1.017951726913452,2,True,False,3.456770798242784,-0.585429502464093,-2.1727705637158405,1.7349437614134304
3,0.1378457105079324,0.2393169510467575,0.2679414283830691,0.1837743677006743,0.8492584464720945,1.0348332328307106,-0.1368521668584568,0.4144392288192167,-0.2716913329476604,0.811418669222655,0.4498134111219842,True,False,0.8303538896205767,1.0,0.3244368282556245,0.9969787302266824,180.3623662564282,0.648873656511249,0.9969787302266824,0.5200655460357666,4,False,False,2.7888402035394324,1.2886914394499476,1.143157751112631,-0.6246296678900225
4,0.3278105286409157,0.1478700784946645,0.1638932213053305,0.0553298179882118,0.8241214592559821,0.7580082040912686,0.0211254913529566,0.3474518232145613,-0.0027314785554554,0.7621596964322098,0.1861520322559104,True,False,0.6521195753786545,0.5923032081004912,0.4268158483293192,0.9970560369843164,106.61457745808842,0.8536316966586384,0.9970560369843164,1.0131738185882568,0,False,False,2.4011443563908004,-0.7933958760222186,0.6482684018125197,-1.0856515552538197
5,0.1052997348979977,0.0726876333586179,0.2513758051489536,0.2573964267318773,0.778314086823591,1.0675506308830784,0.0602381283720187,0.3433798000687233,-0.2453044664571585,0.911006315871692,0.3960007793284518,True,False,0.8609411399446136,0.817966443109364,0.8107546312837073,0.9970770422760188,147.23395975968552,1.6215092625674146,0.9970770422760188,1.2710928916931152,4,False,False,2.8457934181330504,1.9941083573497418,-0.4584997626362065,-0.3223963210562021
6,0.1008602475163907,0.3768000917975249,0.2039944782976867,0.2896598067168734,0.9028770427863338,0.7363316889490453,-0.1303355467732664,0.4856573121642379,0.1741797292045891,0.7611698303430422,0.3585729453222935,True,False,0.5018005296227117,0.3043962927658928,0.4014656510848589,0.9969438818742024,54.79133269786071,0.8029313021697178,0.9969438818742024,0.9657018184661864,3,False,False,2.4337160779681053,-3.0821540186543155,1.7435465945246391,-0.33829516281442423
7,0.2845410842244616,0.3724312588040471,0.2878951522514042,0.135664102444848,1.0851230466679858,0.723095016768089,-0.1061739270798608,0.5402657988623805,0.2997991901098286,0.6715138284857456,0.498040349469868,True,False,0.5989699426424591,0.5232821132302992,0.3523159118374579,0.9969996322717798,94.19078038145383,0.7046318236749158,0.9969996322717798,1.2179758548736572,3,False,False,3.1812636453806267,-2.220220742309067,3.682636606121779,1.538101928313921
8,0.0797854153271804,0.1095914713562753,0.1568599476950488,0.204574545385601,0.9856844094155996,0.7154334431214752,-0.078970195318325,0.2754056898820529,0.2061837989903469,0.905311556658272,0.309152018481298,True,False,0.4573493463254197,0.2793346906040383,0.273775705826349,0.9969522982672532,50.2802443087269,0.547551411652698,0.9969522982672532,0.9568121433258056,1,False,False,1.6381006152588409,-2.989140505357359,-1.6097848811178475,-0.0994024167840669
9,0.1229772879268661,0.2609099521392243,0.1007082304870526,0.1324035920773114,0.970943569248587,0.8648113246280087,-0.0053642340770349,0.3084995313152273,0.1697343426497225,0.8080563799669548,0.3341791415850734,True,False,0.8907969562618436,1.0,0.5661686446957717,0.9970191803516032,180.8009840814352,1.132337289391543,0.9970191803516032,0.5411694049835205,2,False,False,2.3434039544251104,0.5578760828571496,-0.08851286564039128,1.2332502416788766
10,0.1363036796249222,0.1025538437244259,0.1954642340804276,0.2997738659331391,0.8736659320827411,0.9808429608131274,-0.012065737439487,0.3670478116814575,-0.1361176841201214,0.8805712383253259,0.342116958368623,True,False,0.559865152681388,0.4604524451970627,0.3215228804545198,0.9970328398769066,82.8814401354713,0.6430457609090396,0.9970328398769066,1.0159530639648438,1,False,False,2.505665027389143,-1.0261576076586565,-0.551608533087333,-1.1848331342888698
11,0.0106940433758493,0.1944207804310581,0.0096174204127955,0.1666075392869307,0.8116466655289354,0.8499406041745552,-0.1008240697798313,0.1906698917533168,-0.0472546398978467,0.8974425880965463,0.1700175580659074,True,False,0.6923095537919995,0.6554317728504527,0.4613521297749869,0.997022539692106,117.97771911308148,0.922704259549974,0.997022539692106,1.2447738647460938,1,True,False,3.3263505222182252,-0.5415250763390649,-2.5322166779035284,-1.3565717950134286
12,0.2123726911592975,0.1434159020310872,0.2260126150488338,0.1979366667591451,0.998782216672558,0.7280781840544053,-0.0191204931144333,0.3898689374991819,0.2171051449396141,0.8221057034048076,0.3679257621451821,True,False,0.4746834413351444,0.3202750234402668,0.2612084709960633,0.9969752474639804,57.64950421924804,0.5224169419921267,0.9969752474639804,1.0045335292816162,1,False,False,2.375083479231093,-2.8361839233666357,0.4445420553825031,0.24898073676769913
13,0.2246701387876672,0.2008554758111339,0.132672447774208,0.0918092665708667,0.717808082910396,0.934084239866826,0.0085642041452247,0.3250036644719379,-0.219619284299472,0.7872371927005994,0.3247461170627639,True,False,0.8465919466460288,1.0,0.3893167152271957,0.9970510713569196,182.33304719988968,0.7786334304543914,0.9970510713569196,0.2950007915496826,0,False,False,2.315148013951188,1.4005297900457652,0.47514154776491396,-1.1989288233903852
